Country Name,"Country Code","Series Name","Series Code","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Trinidad and Tobago,"TTO","Population, total","SP.POP.TOTL","1328147","1336178","1344817","1353700","1362342","1370328","1377564","1384072","1389858",""
Tunisia,"TUN","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","86.02913","86.07688","86.12694","86.17929","83.2839400048023","81.7411240377831","80.208687486213","78.6868906487833","",""
Tunisia,"TUN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","86.0870013693873","86.9937685014484","87.8991235444837","88.8024745665886","89.7042528349911","90.2960816312422","90.8801279611371","90.9213974244787","",""
Tunisia,"TUN","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","70.1822588482661","71.4741038842263","72.7786259718643","74.0950972856711","75.4244588104353","76.5068709806724","77.5944246153232","78.1182636822948","",""
Tunisia,"TUN","International tourism, number of arrivals","ST.INT.ARVL","7828000","5746000","6999000","7352000","7163000","5359000","5724000","7052000","8299000",""
Tunisia,"TUN","International tourism, number of departures","ST.INT.DPRT","2250000","2303000","2897000","2873000","2637000","","1830000","","2515000",""
Tunisia,"TUN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","31.7","31.8","31.9","32.1","32.4","32.6","32.7","","",""
Tunisia,"TUN","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","8.7","","","","","7.9","7.8","","",""
Tunisia,"TUN","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","84.4","","","","","85.5","85.8","","",""
Tunisia,"TUN","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","7.48619401679924","7.49453540720991","7.49141560036589","7.49991486312684","7.55187400102376","7.66500813196912","7.82946130753467","8.05233384204566","8.31567907898877",""
Tunisia,"TUN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","74.428","74.232","74.037","72.908","71.779","70.65","69.521","68.392","",""
Tunisia,"TUN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","122.281","119.94","117.599","115.745","113.89","112.036","110.181","108.327","",""
Tunisia,"TUN","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","2.2402","","","","2.4406","2.6478","2.6351","","",""
Tunisia,"TUN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","601.65411038","650.96284997","700.00430618","750.65588894","771.73166441","802.07083072","806.34361548","","",""
Tunisia,"TUN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.1","2.1","2.1","2.1","2.2","2.3","","","",""
Tunisia,"TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.041","75.206","75.376","75.552","75.734","75.922","76.115","76.31","",""
Tunisia,"TUN","Population density (people per sq. km of land area)","EN.POP.DNST","68.4554840370752","69.1418640576725","69.8184989701339","70.5004570030896","71.2100991246138","71.9615666838311","72.7596936148301","73.5932221936148","74.4413233779609",""
Tunisia,"TUN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","6.194","6.241","6.274","6.294","6.301","6.298","6.287","6.274","",""
Tunisia,"TUN","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","18.149","18.506","18.763","18.892","18.874","18.707","18.405","18.01","",""
Tunisia,"TUN","Population, total","SP.POP.TOTL","10635244","10741880","10847002","10952951","11063201","11179949","11303946","11433443","11565204",""
Turkmenistan,"TKM","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","88.84287","90.61987","92.38931","94.15077","95.9114499717555","97.653366464949","99.3847180515122","100","",""
Turkmenistan,"TKM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","95.6803906024906","96.1098594910694","96.5419442049515","96.9768472198757","97.4148245185021","97.8479008662375","98.2720354859026","98.6991984721935","",""
Turkmenistan,"TKM","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Turkmenistan,"TKM","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","",""
Turkmenistan,"TKM","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Turkmenistan,"TKM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","",""
Turkmenistan,"TKM","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","20.5","","","","","17.5","17.2","","",""
Turkmenistan,"TKM","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","72.1","","","","","75.8","76.2","","",""
Turkmenistan,"TKM","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","4.13849390619186","4.09643444203178","4.05689174054177","4.03130379559547","4.03492069996532","4.07466856605958","4.15767749464535","4.27749642346457","4.42663446194014",""
Turkmenistan,"TKM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","140.792","138.327","135.862","134.562","133.263","131.963","130.663","129.364","",""
Turkmenistan,"TKM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","260.71","256.483","252.256","250.802","249.348","247.893","246.439","244.985","",""
Turkmenistan,"TKM","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","4.7165","4.7175","4.6959","4.6488","4.6306","","","","",""
Turkmenistan,"TKM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","486.71069852","549.02290431","595.1194067","705.5107607","830.07007343","1005.45481336","1116.85998453","","",""
Turkmenistan,"TKM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","7.6","7.5","7.4","7.4","","","","","",""
Turkmenistan,"TKM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.657","66.928","67.167","67.375","67.552","67.704","67.835","67.956","",""
Turkmenistan,"TKM","Population density (people per sq. km of land area)","EN.POP.DNST","10.825469750814","11.0103313259422","11.2099674419594","11.4195199285","11.6322175643181","11.8427999914881","12.0493945906837","12.2521843678846","12.4505947694337",""
Turkmenistan,"TKM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","7.214","7.189","7.167","7.145","7.122","7.098","7.076","7.057","",""
Turkmenistan,"TKM","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","25.405","26.005","26.412","26.558","26.418","26.005","25.37","24.615","",""
Turkmenistan,"TKM","Population, total","SP.POP.TOTL","5087213","5174085","5267900","5366375","5466328","5565287","5662372","5757669","5850908",""
Turks and Caicos Islands,"TCA","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","85.9613636363637","86.4681818181818","86.975","87.4818181818182","87.9886363636364","87.9886363636364","87.9886363636364","87.9886363636364","",""
Turks and Caicos Islands,"TCA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","International tourism, number of arrivals","ST.INT.ARVL","281000","354000","291700","290600","358000","386000","449000","416400","441000",""
Turks and Caicos Islands,"TCA","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Population density (people per sq. km of land area)","EN.POP.DNST","34.3789473684211","35.1336842105263","35.8589473684211","36.5589473684211","37.2305263157895","37.8747368421053","38.4831578947368","39.0684210526316","39.6473684210526",""
Turks and Caicos Islands,"TCA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","","","","","","","","","",""
Turks and Caicos Islands,"TCA","Population, total","SP.POP.TOTL","32660","33377","34066","34731","35369","35981","36559","37115","37665",""
Tuvalu,"TUV","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Tuvalu,"TUV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","83.0410881371345","83.5357200919529","83.9977184079698","84.3837500091164","84.1725974355342","84.1402166598961","84.1088305981013","84.07847367017","",""
Tuvalu,"TUV","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","6.05431602527593","6.26295611537076","6.45539423131554","6.61019307921245","6.46743274930104","6.41512950915625","6.364432986454","6.31539877833636","",""
Tuvalu,"TUV","International tourism, number of arrivals","ST.INT.ARVL","1700","1200","1100","1300","1400","2400","2500","2500","2700",""
Tuvalu,"TUV","International tourism, number of departures","ST.INT.DPRT","","2100","","","","","","","",""
Tuvalu,"TUV","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","",""
Tuvalu,"TUV","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","",""
Tuvalu,"TUV","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","",""
Tuvalu,"TUV","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","","","","","","","","","",""
Tuvalu,"TUV","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","",""
Tuvalu,"TUV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","",""
Tuvalu,"TUV","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.818","","","","3.7615","","","","",""
Tuvalu,"TUV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","465.09072098","454.31428809","438.20208901","481.58312986","525.85475313","539.88399866","601.02719144","","",""
Tuvalu,"TUV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","",""
Tuvalu,"TUV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","",""
Tuvalu,"TUV","Population density (people per sq. km of land area)","EN.POP.DNST","351","354.433333333333","357.966666666667","361.9","365.733333333333","369.966666666667","374.166666666667","379","383.6",""
Tuvalu,"TUV","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","","","","","","","","","",""
Tuvalu,"TUV","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","","","","","","","","","",""
Tuvalu,"TUV","Population, total","SP.POP.TOTL","10530","10633","10739","10857","10972","11099","11225","11370","11508",""
Uganda,"UGA","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","7.03437","7.20363","7.37314","7.54291","17.785870918802","18.9237191151532","20.0692136701969","21.2224894594787","",""
Uganda,"UGA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","18.2110238861905","18.2643512867234","18.3124733357556","18.3550432661213","18.3925073565579","18.4246365702774","18.4512325874185","18.4723181554851","",""
Uganda,"UGA","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Uganda,"UGA","International tourism, number of arrivals","ST.INT.ARVL","946000","1151000","1197000","1206000","1266000","1303000","1323000","1402000","",""
Uganda,"UGA","International tourism, number of departures","ST.INT.DPRT","324000","367000","469000","471000","511000","523000","568000","","",""
Uganda,"UGA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","12.2","11.8","11.4","11","10.7","10.3","10","","",""
Uganda,"UGA","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","64.5","","","","","55.7","54.5","","",""
Uganda,"UGA","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","25.3","","","","","31.9","32.9","","",""
Uganda,"UGA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","1.87119426145795","1.87490597958489","1.87658657570029","1.8776244050242","1.87948083312628","1.88283445587944","1.90077642490639","1.92030488414537","1.94098692046317",""
Uganda,"UGA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","317.72","300.906","284.092","280.008","275.925","271.842","267.758","263.675","",""
Uganda,"UGA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","392.725","380.603","368.481","362.855","357.228","351.601","345.975","340.348","",""
Uganda,"UGA","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","1.306","","1.1351","","","0.6303","","","",""
Uganda,"UGA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","167.83420094","162.46550057","134.15047444","126.09918332","121.17030696","119.95852441","117.11069685","","",""
Uganda,"UGA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.5","","","","","","","","",""
Uganda,"UGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.099","58.087","59.017","59.881","60.669","61.373","61.986","62.516","",""
Uganda,"UGA","Population density (people per sq. km of land area)","EN.POP.DNST","161.720362058648","166.95052363854","172.347735886695","178.013395172551","184.082126471175","190.63162278077","197.723449032515","205.27860063834","213.061734490325",""
Uganda,"UGA","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","9.659","9.114","8.605","8.138","7.716","7.345","7.031","6.769","",""
Uganda,"UGA","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","44.693","44.007","43.248","42.428","41.564","40.68","39.8","38.947","",""
Uganda,"UGA","Population, total","SP.POP.TOTL","32428167","33476919","34559168","35695246","36912148","38225453","39647506","41162465","42723139",""
Ukraine,"UKR","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Ukraine,"UKR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","95.6701665051943","95.8067040652881","95.9428217980808","96.0785204897458","96.2137956872179","96.2173303398512","96.2208611217562","96.2243559906192","",""
Ukraine,"UKR","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","50.9249962755932","53.6597426780572","56.376092669281","59.0455670410837","61.6391343163664","63.9105174242098","66.18405705814","68.4598457632358","",""
Ukraine,"UKR","International tourism, number of arrivals","ST.INT.ARVL","21203000","21415000","23013000","24671000","12712000","12428000","13333000","14230000","14104000",""
Ukraine,"UKR","International tourism, number of departures","ST.INT.DPRT","17180000","19773000","21433000","23761000","22438000","23142000","24668000","26437000","27811000",""
Ukraine,"UKR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","31.4","31","30.6","30.2","29.8","29.4","28.9","","",""
Ukraine,"UKR","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","4.9","","","","","3.7","4.1","","",""
Ukraine,"UKR","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","89.5","","","","","90.9","91","","",""
Ukraine,"UKR","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","15.7074442332726","15.6581508696084","15.6253009923965","15.6131089589254","15.625796082474","15.6694126854989","15.8940764958357","16.1552261547116","16.4346864392016",""
Ukraine,"UKR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","118.251","111.607","112.032","111.279","","","","","",""
Ukraine,"UKR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","309.172","295.993","295.545","292.069","","","","","",""
Ukraine,"UKR","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","7.9104","7.9118","7.966","8.0038","7.0576","","","","",""
Ukraine,"UKR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","536.10337939","566.11389771","606.41543667","640.00249553","552.04719052","530.51424642","534.19106414","","",""
Ukraine,"UKR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","9.4","9","8.9","8.8","","","","","",""
Ukraine,"UKR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.2653658536586","70.8092682926829","70.9441463414634","71.159512195122","71.1865853658537","71.189512195122","71.4763414634146","71.7809756097561","",""
Ukraine,"UKR","Population density (people per sq. km of land area)","EN.POP.DNST","79.180245805427","78.896119588483","78.7014085479528","78.5224055789546","78.1507483298521","77.9471922525851","77.6893179581902","77.389796129745","77.0296673514129",""
Ukraine,"UKR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","15.2","14.5","14.5","14.6","14.7","14.9","14.7","14.5","",""
Ukraine,"UKR","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","10.8","11","11.4","11.1","10.8","10.7","10.3","9.4","",""
Ukraine,"UKR","Population, total","SP.POP.TOTL","45870700","45706100","45593300","45489600","45271947","45154029","45004645","44831135","44622516",""
United Arab Emirates,"ARE","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
United Arab Emirates,"ARE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","98.5572167907075","98.561329926849","98.5654430629905","98.569556199132","98.5736693352735","98.577782471415","98.5818956075565","98.586008743698","",""
United Arab Emirates,"ARE","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","93.3677405137517","93.7837811446817","94.1998217756116","94.6158624065416","95.0319030374715","95.4479436684014","95.8639842993314","96.2800249302613","",""
United Arab Emirates,"ARE","International tourism, number of arrivals","ST.INT.ARVL","","","","","16232000","17472000","18967000","20394000","21286000",""
United Arab Emirates,"ARE","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","18904000",""
United Arab Emirates,"ARE","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","28.2","28.2","28.5","28.6","28.6","28.6","28.9","","",""
United Arab Emirates,"ARE","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","7.5","","","","","6.6","6.5","","",""
United Arab Emirates,"ARE","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","70.4","","","","","75.7","76.8","","",""
United Arab Emirates,"ARE","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","0.685591605508686","0.742010223346351","0.802584143950356","0.859847508836247","0.904703893728956","0.93336859946669","0.986990678326415","1.03467797621702","1.08500098484481",""
United Arab Emirates,"ARE","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","61.349","60.274","59.199","58.346","57.493","56.639","55.786","54.933","",""
United Arab Emirates,"ARE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","87.243","85.715","84.187","82.963","81.739","80.514","79.29","78.066","",""
United Arab Emirates,"ARE","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","2.7425","2.9461","3.0914","3.4113","4.0214","5.0419","5.5857","","",""
United Arab Emirates,"ARE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","2187.48600539","2141.9878606","2085.18488131","2323.23549849","2451.97689619","2518.95346763","2546.18760349","","",""
United Arab Emirates,"ARE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.9","1.1","1.1","1.2","","","","","",""
United Arab Emirates,"ARE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.332","76.521","76.711","76.903","77.095","77.285","77.47","77.647","",""
United Arab Emirates,"ARE","Population density (people per sq. km of land area)","EN.POP.DNST","120.388453956632","125.975457617573","128.718614474796","129.511546043368","129.740566037736","130.426640382991","131.807659814137","133.584947901999","135.609110109828",""
United Arab Emirates,"ARE","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","1.403","1.382","1.369","1.363","1.366","1.377","1.398","1.429","",""
United Arab Emirates,"ARE","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","11.888","11.616","11.377","11.159","10.958","10.772","10.603","10.456","",""
United Arab Emirates,"ARE","Population, total","SP.POP.TOTL","8549988","8946777","9141596","9197910","9214175","9262900","9360980","9487203","9630959",""
Uruguay,"URY","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Uruguay,"URY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","95.1953001414935","95.4039455156896","95.6070952233867","95.8078015189494","96.0070185516926","96.2047989389066","96.4011804189695","96.59619233959","",""
Uruguay,"URY","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Uruguay,"URY","International tourism, number of arrivals","ST.INT.ARVL","2353000","2857000","2695000","2683000","2682000","2773000","3037000","3674000","3469000",""
Uruguay,"URY","International tourism, number of departures","ST.INT.DPRT","1027000","1534000","1816000","2281000","2396000","2217000","1715000","1789000","1947000",""
Uruguay,"URY","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","25.7","23.9","22.3","20.8","19.3","18.1","16.8","","",""
Uruguay,"URY","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","8.1","","","","","7.2","7.6","","",""
Uruguay,"URY","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","85.3","","","","","85.5","84.9","","",""
Uruguay,"URY","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","14.0015330688914","14.1045208959273","14.1984773489002","14.2896045161403","14.3834496517505","14.4830508946489","14.5913311093128","14.7002261801567","14.8145195308593",""
Uruguay,"URY","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","80.445","79.407","78.368","77.7","77.032","76.364","75.696","75.028","",""
Uruguay,"URY","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","142.963","141.335","139.707","138.14","136.573","135.006","133.439","131.872","",""
Uruguay,"URY","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","5.548","","","","","","6.2782","1.9299","",""
Uruguay,"URY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","1435.08839188","1546.15495282","1649.19250461","1758.89743277","1831.84202827","1902.3523785","1958.90021849","","",""
Uruguay,"URY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.2","3","2.5","2.5","2.8","","","","",""
Uruguay,"URY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","76.75","76.882","77.004","77.124","77.244","77.369","77.498","77.632","",""
Uruguay,"URY","Population density (people per sq. km of land area)","EN.POP.DNST","19.193663581305","19.2488515598217","19.3062164324077","19.366009598903","19.4288309907439","19.4949662895669","19.5642326591247","19.635733059079","19.7080276539824",""
Uruguay,"URY","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","9.324","9.349","9.376","9.401","9.423","9.44","9.452","9.461","",""
Uruguay,"URY","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","14.332","14.291","14.263","14.233","14.192","14.134","14.057","13.963","",""
Uruguay,"URY","Population, total","SP.POP.TOTL","3359275","3368934","3378974","3389439","3400434","3412009","3424132","3436646","3449299",""
Uzbekistan,"UZB","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","","","","","",""
Uzbekistan,"UZB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","98.5179133919183","99.0596617543826","99.5975111027653","99.9748364134754","100","100","100","100","",""
Uzbekistan,"UZB","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Uzbekistan,"UZB","International tourism, number of arrivals","ST.INT.ARVL","975000","1393000","1895000","1969000","1862000","1918000","2027000","2690000","5346000",""
Uzbekistan,"UZB","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","",""
Uzbekistan,"UZB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","13.7","13.5","13.3","13.2","13","12.8","12.6","","",""
Uzbekistan,"UZB","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","14.6","","","","","11","10.3","","",""
Uzbekistan,"UZB","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","79.1","","","","","83","83.7","","",""
Uzbekistan,"UZB","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","4.50744880690985","4.38144584275603","4.25393538404314","4.14335111404006","4.07382565423145","4.05863556338683","4.14162684514612","4.26475960335778","4.4191378781364",""
Uzbekistan,"UZB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","116.863","113.735","110.608","108.856","107.103","105.351","103.598","101.845","",""
Uzbekistan,"UZB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","198.894","191.884","184.873","182.008","179.144","176.279","173.414","170.549","",""
Uzbekistan,"UZB","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","12.2281","12.273","12.2176","12.1486","12.0739","","","","",""
Uzbekistan,"UZB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","218.08312672","241.11760127","292.14927321","315.4158402","323.86042675","373.85723913","416.90398159","","",""
Uzbekistan,"UZB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.4","4.3","4.2","4","","","","","",""
Uzbekistan,"UZB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.672","69.91","70.155","70.41","70.671","70.928","71.171","71.388","",""
Uzbekistan,"UZB","Population density (people per sq. km of land area)","EN.POP.DNST","67.1424541607898","68.9689703808181","69.9917724494593","71.093559003291","72.3030089327692","73.575223319229","74.8657733897508","76.1368124118477","77.4692054536906",""
Uzbekistan,"UZB","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","4.9","4.9","4.9","4.8","4.9","4.9","4.9","5","",""
Uzbekistan,"UZB","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","22.7","21.5","21","22.5","23.3","23.5","22.8","22.1","",""
Uzbekistan,"UZB","Population, total","SP.POP.TOTL","28562400","29339400","29774500","30243200","30757700","31298900","31847900","32388600","32955400",""
Vanuatu,"VUT","People with basic handwashing facilities including soap and water (% of population)","SH.STA.HYGN.ZS","","","","","25.1162323903583","25.1469995503541","25.1780741921916","25.2091496960843","",""
Vanuatu,"VUT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","48.6522833832623","46.5057648549991","44.3803877709138","42.2759585607444","40.1924286028929","38.1297413145","36.0880241479361","34.06705759659","",""
Vanuatu,"VUT","People using safely managed sanitation services (% of population)","SH.STA.SMSS.ZS","","","","","","","","","",""
Vanuatu,"VUT","International tourism, number of arrivals","ST.INT.ARVL","97200","94000","108200","110000","109000","90000","95100","109000","116000",""
Vanuatu,"VUT","International tourism, number of departures","ST.INT.DPRT","21000","22000","23000","26000","26000","27000","25000","28000","29000",""
Vanuatu,"VUT","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","22.4","21.7","21.1","20.4","19.8","19.2","18.6","","",""
